product_id,product_name,category,brand,cost_price,unit_price,margin_pct,profit_per_unit,price_range,margin_category
P0912,brand c name,home & kitchen,brand d,92.26,134.46,31.38,42.2,mid Range,high margin
P0913,brand a group,home & kitchen,brand a,105.93,211.23,49.85,105.29999999999998,mid Range,high margin
P0914,brand c skin,electronics,brand c,196.96,254.74,22.68,57.78,mid Range,medium margin
P0915,brand c machine,electronics,brand c,184.23,287.43,35.9,103.20000000000002,mid Range,high margin
P0916,brand b answer,electronics,brand a,94.77,117.56,19.39,22.790000000000006,mid Range,medium margin
P0917,brand c ago,home & kitchen,brand b,50.43,92.29,45.36,41.86000000000001,budget,high margin
P0918,brand a decision,personal care,brand b,148.18,259.5,42.9,111.32,mid Range,high margin
P0919,brand d inside,apparel,brand d,166.01,285.64,41.88,119.63,mid Range,high margin
P0920,brand a player,home & kitchen,brand a,147.5,238.75,38.22,91.25,mid Range,high margin
P0921,brand a help,electronics,brand c,72.85,133.71,45.52,60.860000000000014,mid Range,high margin
P0922,brand d himself,electronics,brand b,150.8,281.17,46.37,130.37,mid Range,high margin
P0923,brand a a,personal care,brand a,64.43,73.26,12.05,8.829999999999998,budget,medium margin
P0924,brand b measure,home & kitchen,brand b,34.87,59.5,41.39,24.630000000000003,budget,high margin
P0925,brand d couple,personal care,brand a,48.31,65.74,26.51,17.429999999999993,budget,high margin
P0926,brand d skill,apparel,brand b,70.55,107.82,34.57,37.269999999999996,mid Range,high margin
P0927,brand a past,personal care,brand c,21.59,33.5,35.55,11.91,budget,high margin
P0928,brand b present,apparel,brand d,114.06,175.55,35.03,61.49000000000001,mid Range,high margin
P0929,brand b information,apparel,brand b,18.97,34.13,44.42,15.160000000000004,budget,high margin
P0930,brand c other,electronics,brand a,135.99,201.43,32.49,65.44,mid Range,high margin
P0931,brand c hot,apparel,brand c,72.18,121.97,40.82,49.78999999999999,mid Range,high margin
P0932,brand c apply,apparel,brand c,125.16,249.21,49.78,124.05000000000001,mid Range,high margin
P0933,brand d old,apparel,brand d,13.75,25.25,45.54,11.5,budget,high margin
P0934,brand b personal,home & kitchen,brand b,152.76,285.28,46.45,132.51999999999998,mid Range,high margin
P0935,brand a my,electronics,brand b,190.04,367.55,48.3,177.51000000000002,mid Range,high margin
P0936,brand c baby,electronics,brand c,140.29,168.37,16.68,28.080000000000013,mid Range,medium margin
P0937,brand d catch,personal care,brand a,69.72,123.13,43.38,53.41,mid Range,high margin
P0938,brand b worry,apparel,brand c,112.02,186.04,39.79,74.02,mid Range,high margin
P0939,brand b listen,electronics,brand d,118.69,201.44,41.08,82.75,mid Range,high margin
P0940,brand a past,home & kitchen,brand b,16.72,21.41,21.91,4.690000000000001,budget,medium margin
P0941,brand c cut,electronics,brand d,132.68,146.94,9.7,14.259999999999991,mid Range,low margin
P0942,brand d similar,home & kitchen,brand c,173.54,193.87,10.49,20.330000000000013,mid Range,medium margin
P0943,brand d because,apparel,brand d,104.17,181.12,42.49,76.95,mid Range,high margin
P0944,brand c development,personal care,brand a,41.35,64.12,35.51,22.770000000000003,budget,high margin
P0945,brand d far,electronics,brand a,53.24,83.93,36.57,30.690000000000005,budget,high margin
P0946,brand c often,personal care,brand d,150.16,167.66,10.44,17.5,mid Range,medium margin
P0947,brand c international,home & kitchen,brand c,51.06,101.12,49.51,50.06,mid Range,high margin
P0948,brand c sister,electronics,brand c,176.34,335.29,47.41,158.95000000000002,mid Range,high margin
P0949,brand a fall,home & kitchen,brand b,34.58,65.96,47.57,31.379999999999995,budget,high margin
P0950,brand b also,electronics,unknown,106.54,182.2,41.53,75.65999999999998,mid Range,high margin
P0951,brand b space,personal care,brand b,116.72,173.19,32.61,56.47,mid Range,high margin
P0952,brand c her,home & kitchen,brand d,110.74,142.42,22.24,31.679999999999993,mid Range,medium margin
P0953,brand b tax,apparel,brand b,65.25,113.18,42.35,47.93000000000001,mid Range,high margin
P0954,brand b hotel,personal care,brand b,132.97,213.86,37.82,80.89000000000001,mid Range,high margin
P0955,brand b power,home & kitchen,brand a,113.68,222.1,48.82,108.41999999999999,mid Range,high margin
P0956,brand a beat,apparel,brand c,168.71,207.68,18.76,38.97,mid Range,medium margin
P0957,brand a sense,home & kitchen,brand d,192.43,264.21,27.17,71.77999999999997,mid Range,high margin
P0958,brand c it,apparel,brand b,25.82,32.7,21.04,6.880000000000003,budget,medium margin
P0959,brand c figure,apparel,brand b,50.03,56.21,10.99,6.18,budget,medium margin
P0960,brand a whatever,personal care,brand b,102.95,169.27,39.18,66.32000000000001,mid Range,high margin
P0961,brand c research,apparel,brand d,100.83,123.39,18.28,22.560000000000002,mid Range,medium margin
P0962,brand b image,apparel,brand a,84.67,166.96,49.29,82.29,mid Range,high margin
P0963,brand c ability,personal care,brand b,149.76,297.94,49.73,148.18,mid Range,high margin
P0964,brand b board,electronics,brand b,185.79,369.18,49.67,183.39000000000001,mid Range,high margin
P0965,brand d produce,home & kitchen,brand d,178.08,264.41,32.65,86.33000000000001,mid Range,high margin
P0966,brand a nature,personal care,brand c,81.86,159.24,48.59,77.38000000000001,mid Range,high margin
P0967,brand a it,electronics,brand d,94.1,177.85,47.09,83.75,mid Range,high margin
P0968,brand b long,personal care,brand a,113.75,177.96,36.08,64.21000000000001,mid Range,high margin
P0969,brand a team,apparel,brand c,90.71,171.98,47.26,81.27,mid Range,high margin
P0970,brand c woman,personal care,brand b,87.38,144.34,39.46,56.96000000000001,mid Range,high margin
P0971,brand a enjoy,apparel,brand d,166.83,251.33,33.62,84.5,mid Range,high margin
P0972,brand a only,apparel,brand b,81.65,113.58,28.11,31.929999999999993,mid Range,high margin
P0973,brand a water,apparel,brand d,120.11,209.16,42.58,89.05,mid Range,high margin
P0974,brand b or,personal care,unknown,53.77,92.62,41.95,38.85,budget,high margin
P0975,brand b mission,electronics,brand a,27.26,41.01,33.53,13.749999999999996,budget,high margin
P0976,brand c face,electronics,brand d,146.74,290.2,49.43,143.45999999999998,mid Range,high margin
P0977,brand b sometimes,personal care,brand d,13.56,17.0,20.24,3.4399999999999995,budget,medium margin
P0978,brand c ability,apparel,brand b,174.42,219.94,20.7,45.52000000000001,mid Range,medium margin
P0979,brand a order,personal care,brand c,65.36,117.11,44.19,51.75,mid Range,high margin
P0980,brand d set,home & kitchen,brand b,27.92,34.02,17.93,6.100000000000001,budget,medium margin
P0981,brand b four,electronics,brand c,7.38,11.42,35.38,4.04,budget,high margin
P0982,brand d visit,electronics,brand d,51.39,83.76,38.65,32.370000000000005,budget,high margin
P0983,brand d garden,personal care,brand d,91.17,149.62,39.07,58.45,mid Range,high margin
P0984,brand a cover,apparel,brand c,125.85,201.59,37.57,75.74000000000001,mid Range,high margin
P0985,brand b play,electronics,brand b,33.91,57.24,40.76,23.330000000000005,budget,high margin
P0986,brand a film,apparel,brand a,135.06,250.43,46.07,115.37,mid Range,high margin
P0987,brand c author,home & kitchen,brand a,14.56,21.48,32.22,6.92,budget,high margin
P0988,brand b walk,apparel,unknown,124.16,213.85,41.94,89.69,mid Range,high margin
P0989,brand b eat,personal care,brand c,186.64,220.95,15.53,34.31,mid Range,medium margin
P0990,brand c apply,home & kitchen,brand c,180.02,330.92,45.6,150.9,mid Range,high margin
P0991,brand d stand,electronics,brand c,96.81,117.12,17.34,20.310000000000002,mid Range,medium margin
P0992,brand c pressure,home & kitchen,brand d,107.31,185.24,42.07,77.93,mid Range,high margin
P0993,brand a morning,electronics,brand a,99.31,170.79,41.85,71.47999999999999,mid Range,high margin
P0994,brand c bag,personal care,brand c,55.63,89.99,38.18,34.35999999999999,budget,high margin
P0995,brand c base,apparel,brand d,106.34,177.45,40.07,71.10999999999999,mid Range,high margin
P0996,brand d care,apparel,brand b,143.17,283.67,49.53,140.50000000000003,mid Range,high margin
P0997,brand a dream,electronics,brand a,95.65,173.8,44.97,78.15,mid Range,high margin
P0998,brand b stuff,personal care,brand d,13.87,19.62,29.31,5.750000000000002,budget,high margin
P0999,brand b public,electronics,brand b,139.55,185.46,24.75,45.91,mid Range,medium margin
P1000,brand a bed,home & kitchen,brand c,103.8,144.44,28.14,40.64,mid Range,high margin
P1001,brand a present,electronics,unknown,71.57,125.39,42.92,53.82000000000001,mid Range,high margin
P1002,brand a lot,apparel,brand b,69.45,97.52,28.78,28.069999999999993,budget,high margin
P1003,brand d floor,personal care,brand a,130.9,200.71,34.78,69.81,mid Range,high margin
P1004,brand d bill,home & kitchen,brand d,157.88,232.49,32.09,74.61000000000001,mid Range,high margin
P1005,brand a arm,home & kitchen,brand c,113.26,126.49,10.46,13.22999999999999,mid Range,medium margin
P1006,brand c role,home & kitchen,brand a,194.07,262.46,26.06,68.38999999999999,mid Range,high margin
P1007,brand a few,home & kitchen,brand d,127.17,236.3,46.18,109.13000000000001,mid Range,high margin
P1008,brand d smile,apparel,brand a,173.6,308.38,43.71,134.78,mid Range,high margin
P1009,brand c then,electronics,brand c,85.7,132.61,35.37,46.91000000000001,mid Range,high margin
P1010,brand b future,home & kitchen,brand d,166.74,228.83,27.13,62.09,mid Range,high margin
P1011,brand c receive,apparel,brand a,77.97,88.39,11.79,10.420000000000002,budget,medium margin
P1012,brand b up,electronics,brand d,103.67,188.59,45.03,84.92,mid Range,high margin
P1013,brand b wide,apparel,brand c,185.11,325.64,43.16,140.52999999999997,mid Range,high margin
P1014,brand c still,home & kitchen,brand b,155.05,184.27,15.86,29.22,mid Range,medium margin
P1015,brand b southern,apparel,brand a,94.58,164.79,42.61,70.21,mid Range,high margin
P1016,brand a watch,electronics,brand c,186.81,321.0,41.8,134.19,mid Range,high margin
P1017,brand a election,home & kitchen,brand d,178.39,212.78,16.16,34.390000000000015,mid Range,medium margin
P1018,brand c participant,electronics,brand c,129.58,167.01,22.41,37.42999999999998,mid Range,medium margin
P1019,brand b try,apparel,brand c,58.95,81.78,27.92,22.83,budget,high margin
P1020,brand d oil,electronics,brand c,34.12,45.93,25.71,11.810000000000002,budget,high margin
P1021,brand a see,electronics,brand b,110.79,176.65,37.28,65.86,mid Range,high margin
P1022,brand c much,apparel,brand c,116.95,146.67,20.26,29.719999999999985,mid Range,medium margin
P1023,brand c magazine,home & kitchen,brand d,14.89,16.77,11.21,1.879999999999999,budget,medium margin
P1024,brand a none,electronics,brand d,15.49,22.98,32.59,7.49,budget,high margin
P1025,brand b recent,personal care,brand c,65.93,121.03,45.53,55.099999999999994,mid Range,high margin
P1026,brand a network,personal care,brand b,23.12,42.13,45.12,19.01,budget,high margin
P1027,brand d source,electronics,brand d,65.53,110.09,40.48,44.56,mid Range,high margin
P1028,brand d tree,personal care,brand b,189.75,233.27,18.66,43.52000000000001,mid Range,medium margin
P1029,brand c energy,home & kitchen,brand d,40.75,78.47,48.07,37.72,budget,high margin
P1030,brand c important,home & kitchen,brand d,100.06,115.95,13.7,15.89,mid Range,medium margin
P1031,brand a seek,home & kitchen,brand d,94.94,119.03,20.24,24.090000000000003,mid Range,medium margin
P1032,brand c travel,apparel,brand a,84.11,146.59,42.62,62.480000000000004,mid Range,high margin
P1033,brand a life,home & kitchen,brand a,159.52,251.96,36.69,92.44,mid Range,high margin
P1034,brand d left,personal care,brand b,126.07,200.85,37.23,74.78,mid Range,high margin
P1035,brand d several,personal care,brand a,71.44,130.92,45.43,59.47999999999999,mid Range,high margin
P1036,brand d knowledge,personal care,brand c,111.18,145.93,23.81,34.75,mid Range,medium margin
P1037,brand a try,personal care,brand a,120.47,182.71,34.06,62.24000000000001,mid Range,high margin
P1038,brand a store,personal care,brand b,65.07,95.34,31.75,30.27000000000001,budget,high margin
P1039,brand a owner,personal care,brand c,101.39,171.77,40.97,70.38000000000001,mid Range,high margin
P1040,brand a series,apparel,brand b,178.02,340.54,47.72,162.52,mid Range,high margin
P1041,brand a gas,apparel,brand b,93.33,127.15,26.6,33.82000000000001,mid Range,high margin
P1042,brand d economic,apparel,brand b,137.9,190.98,27.79,53.079999999999984,mid Range,high margin
P1043,brand c apply,personal care,brand c,198.11,321.82,38.44,123.70999999999998,mid Range,high margin
P1044,brand d relationship,apparel,brand c,17.17,32.81,47.67,15.64,budget,high margin
P1045,brand a best,electronics,brand c,26.39,35.73,26.14,9.339999999999996,budget,high margin
P1046,brand a back,apparel,brand d,141.93,206.49,31.27,64.56,mid Range,high margin
P1047,brand c mission,personal care,brand d,79.41,126.31,37.13,46.900000000000006,mid Range,high margin
P1048,brand b almost,personal care,brand b,41.7,60.3,30.85,18.599999999999994,budget,high margin
P1049,brand c practice,personal care,brand b,61.25,115.48,46.96,54.230000000000004,mid Range,high margin
P1050,brand b director,apparel,brand a,18.99,21.16,10.26,2.1700000000000017,budget,medium margin
P1051,brand d between,personal care,brand b,21.51,36.09,40.4,14.580000000000002,budget,high margin
P1052,brand d goal,personal care,brand d,126.53,190.93,33.73,64.4,mid Range,high margin
P1053,brand d environment,personal care,brand d,74.28,94.13,21.09,19.849999999999994,budget,medium margin
P1054,brand a box,personal care,brand b,143.87,193.12,25.5,49.25,mid Range,high margin
P1055,brand c red,electronics,brand a,115.79,200.83,42.34,85.04,mid Range,high margin
P1056,brand a consumer,personal care,brand a,32.71,57.51,43.12,24.799999999999997,budget,high margin
P1057,brand c particularly,personal care,brand a,107.05,176.53,39.36,69.48,mid Range,high margin
P1058,brand b letter,personal care,brand a,138.39,219.39,36.92,81.0,mid Range,high margin
P1059,brand c my,electronics,brand c,109.33,121.32,9.88,11.989999999999995,mid Range,low margin
P1060,brand d force,personal care,brand c,87.1,171.11,49.1,84.01000000000002,mid Range,high margin
P1061,brand c rate,home & kitchen,brand b,11.89,22.95,48.19,11.059999999999999,budget,high margin
P1062,brand c new,home & kitchen,brand a,127.71,206.93,38.28,79.22000000000001,mid Range,high margin
P1063,brand a game,home & kitchen,brand a,60.93,71.55,14.84,10.619999999999997,budget,medium margin
P1064,brand a after,home & kitchen,brand c,30.85,41.74,26.09,10.89,budget,high margin
P1065,brand c seem,electronics,unknown,122.75,235.57,47.89,112.82,mid Range,high margin
P1066,brand b human,personal care,brand c,162.53,217.0,25.1,54.47,mid Range,high margin
P1067,brand b move,personal care,brand b,160.88,301.78,46.69,140.89999999999998,mid Range,high margin
P1068,brand c throughout,electronics,brand b,121.13,222.82,45.64,101.69,mid Range,high margin
P1069,brand d and,personal care,brand d,51.4,76.9,33.16,25.500000000000007,budget,high margin
P1070,brand b gas,apparel,brand c,15.59,20.86,25.26,5.27,budget,high margin
P1071,brand a across,electronics,brand b,95.48,145.95,34.58,50.469999999999985,mid Range,high margin
P1072,brand d pay,apparel,brand d,138.28,200.65,31.08,62.370000000000005,mid Range,high margin
P1073,brand c not,apparel,brand d,7.31,14.14,48.3,6.830000000000001,budget,high margin
P1074,brand d contain,personal care,brand c,192.54,330.13,41.68,137.59,mid Range,high margin
P1075,brand a those,electronics,brand c,191.46,285.01,32.82,93.54999999999998,mid Range,high margin
P1076,brand c enjoy,home & kitchen,brand c,57.08,67.84,15.86,10.760000000000005,budget,medium margin
P1077,brand d affect,personal care,brand b,148.19,241.53,38.65,93.34,mid Range,high margin
P1078,brand b recognize,home & kitchen,brand b,66.09,73.33,9.87,7.239999999999995,budget,low margin
P1079,brand a new,electronics,brand a,85.19,133.98,36.42,48.78999999999999,mid Range,high margin
P1080,brand d american,home & kitchen,brand b,146.42,194.26,24.63,47.84,mid Range,medium margin
P1081,brand a compare,electronics,brand a,16.09,26.3,38.82,10.21,budget,high margin
P1082,brand b financial,electronics,brand a,21.85,35.93,39.19,14.079999999999998,budget,high margin
P1083,brand d part,apparel,brand a,140.65,186.78,24.7,46.129999999999995,mid Range,medium margin
P1084,brand d man,electronics,brand d,184.93,249.42,25.86,64.48999999999998,mid Range,high margin
P1085,brand d media,home & kitchen,brand c,36.58,42.67,14.27,6.090000000000003,budget,medium margin
P1086,brand a language,personal care,brand d,69.87,80.63,13.34,10.759999999999991,budget,medium margin
P1087,brand c drive,apparel,brand d,18.53,36.72,49.54,18.189999999999998,budget,high margin
P1088,brand b back,personal care,brand b,130.87,156.73,16.5,25.859999999999985,mid Range,medium margin
P1089,brand d song,apparel,brand a,182.96,319.06,42.66,136.1,mid Range,high margin
P1090,brand a this,electronics,brand a,18.73,32.87,43.02,14.139999999999997,budget,high margin
P1091,brand d not,electronics,brand d,34.03,57.04,40.34,23.009999999999998,budget,high margin
P1092,brand a himself,personal care,brand c,34.56,48.28,28.42,13.719999999999999,budget,high margin
P1093,brand d hand,electronics,brand d,98.24,143.78,31.67,45.540000000000006,mid Range,high margin
P1094,brand a vote,apparel,brand a,79.96,137.56,41.87,57.60000000000001,mid Range,high margin
P1095,brand d concern,electronics,brand c,70.02,96.11,27.15,26.090000000000003,budget,high margin
P1096,brand a here,electronics,brand c,109.25,214.66,49.11,105.41,mid Range,high margin
P1097,brand a executive,personal care,brand c,131.32,165.33,20.57,34.01000000000002,mid Range,medium margin
P1098,brand a support,personal care,brand b,63.28,91.83,31.09,28.549999999999997,budget,high margin
P1099,brand a when,home & kitchen,brand d,21.55,35.98,40.11,14.429999999999996,budget,high margin
P1100,brand b standard,apparel,brand a,42.65,74.54,42.78,31.890000000000008,budget,high margin
P1101,brand b term,personal care,brand d,17.28,27.41,36.96,10.129999999999999,budget,high margin
P1102,brand c up,personal care,brand d,193.48,215.69,10.3,22.210000000000008,mid Range,medium margin
P1103,brand c major,electronics,brand c,158.62,180.59,12.17,21.97,mid Range,medium margin
P1104,brand a reason,apparel,brand d,188.32,354.64,46.9,166.32,mid Range,high margin
P1105,brand b important,apparel,brand a,12.19,14.96,18.52,2.7700000000000014,budget,medium margin
P1106,brand a interest,personal care,brand a,52.32,88.1,40.61,35.779999999999994,budget,high margin
P1107,brand a too,apparel,brand a,181.41,333.55,45.61,152.14000000000001,mid Range,high margin
P1108,brand a send,personal care,unknown,167.89,194.34,13.61,26.450000000000017,mid Range,medium margin
P1109,brand a detail,electronics,brand d,121.02,200.18,39.54,79.16000000000001,mid Range,high margin
P1110,brand a trip,apparel,brand d,70.78,131.11,46.01,60.33000000000001,mid Range,high margin
P1111,brand d magazine,home & kitchen,brand a,195.29,316.05,38.21,120.76000000000002,mid Range,high margin
P1112,brand b outside,home & kitchen,brand b,154.02,251.63,38.79,97.60999999999999,mid Range,high margin
P1113,brand c usually,electronics,brand a,58.41,104.07,43.87,45.66,mid Range,high margin
P1114,brand b strong,home & kitchen,brand b,90.54,175.02,48.27,84.48,mid Range,high margin
P1115,brand a become,apparel,unknown,159.26,265.8,40.08,106.54000000000002,mid Range,high margin
P1116,brand d hard,apparel,brand a,176.53,207.01,14.72,30.47999999999999,mid Range,medium margin
P1117,brand a until,apparel,brand a,142.81,233.4,38.81,90.59,mid Range,high margin
P1118,brand c total,personal care,brand d,140.01,179.99,22.21,39.98000000000002,mid Range,medium margin
P1119,brand c street,personal care,brand d,51.65,64.93,20.45,13.280000000000008,budget,medium margin
P1120,brand a city,apparel,unknown,124.35,146.64,15.2,22.289999999999992,mid Range,medium margin
P1121,brand c wife,home & kitchen,brand d,5.89,7.73,23.8,1.8400000000000007,budget,medium margin
P1122,brand a push,electronics,brand c,173.23,344.4,49.7,171.17,mid Range,high margin
P1123,brand b choice,personal care,brand b,58.9,75.06,21.53,16.160000000000004,budget,medium margin
P1124,brand b road,personal care,brand d,39.38,67.07,41.29,27.68999999999999,budget,high margin
P1125,brand a box,electronics,brand c,60.59,90.35,32.94,29.75999999999999,budget,high margin
P1126,brand c paper,personal care,brand a,25.36,29.09,12.82,3.7300000000000004,budget,medium margin
P1127,brand b daughter,apparel,brand a,99.59,119.95,16.97,20.36,mid Range,medium margin
P1128,brand b simply,personal care,brand c,86.72,153.7,43.58,66.97999999999999,mid Range,high margin
P1129,brand c they,apparel,brand a,68.6,81.51,15.84,12.91000000000001,budget,medium margin
P1130,brand d experience,apparel,brand d,178.82,208.54,14.25,29.72,mid Range,medium margin
P1131,brand d represent,electronics,brand d,33.26,64.36,48.32,31.1,budget,high margin
P1132,brand d open,apparel,brand d,77.83,117.68,33.86,39.85000000000001,mid Range,high margin
P1133,brand b care,home & kitchen,brand c,44.43,53.96,17.66,9.530000000000001,budget,medium margin
P1134,brand a goal,home & kitchen,brand b,26.67,40.51,34.16,13.839999999999996,budget,high margin
P1135,brand d call,apparel,unknown,47.87,65.37,26.77,17.500000000000007,budget,high margin
P1136,brand b parent,apparel,brand b,21.86,40.91,46.57,19.049999999999997,budget,high margin
P1137,brand d region,apparel,brand d,168.21,227.29,25.99,59.079999999999984,mid Range,high margin
P1138,brand d any,apparel,brand b,68.82,111.59,38.33,42.77000000000001,mid Range,high margin
P1139,brand b condition,electronics,brand d,196.14,222.83,11.98,26.690000000000026,mid Range,medium margin
P1140,brand d research,electronics,brand d,108.57,166.26,34.7,57.69,mid Range,high margin
P1141,brand a cut,personal care,brand d,51.9,83.18,37.61,31.28000000000001,budget,high margin
P1142,brand a language,personal care,brand b,30.88,42.19,26.81,11.309999999999999,budget,high margin
P1143,brand a black,electronics,brand d,135.46,168.73,19.72,33.26999999999998,mid Range,medium margin
P1144,brand d enough,electronics,brand d,95.43,116.88,18.35,21.44999999999999,mid Range,medium margin
P1145,brand d likely,apparel,brand c,127.23,220.55,42.31,93.32000000000001,mid Range,high margin
P1146,brand a road,electronics,brand d,179.22,250.84,28.55,71.62,mid Range,high margin
P1147,brand a stop,home & kitchen,brand d,151.81,262.37,42.14,110.56,mid Range,high margin
P1148,brand b low,electronics,brand c,148.47,170.64,12.99,22.169999999999987,mid Range,medium margin
P1149,brand c let,electronics,brand a,79.68,121.02,34.16,41.33999999999999,mid Range,high margin
P1150,brand a stand,home & kitchen,brand c,39.18,62.8,37.61,23.619999999999997,budget,high margin
P1151,brand a radio,apparel,brand b,196.34,258.14,23.94,61.79999999999998,mid Range,medium margin
P1152,brand a several,personal care,brand b,151.87,271.06,43.97,119.19,mid Range,high margin
P1153,brand c air,home & kitchen,brand c,103.2,152.8,32.46,49.60000000000001,mid Range,high margin
P1154,brand a song,electronics,brand c,72.32,111.2,34.96,38.88000000000001,mid Range,high margin
P1155,brand a my,personal care,brand c,93.14,133.31,30.13,40.17,mid Range,high margin
P1156,brand a probably,apparel,brand d,22.03,31.98,31.11,9.95,budget,high margin
P1157,brand b than,home & kitchen,brand a,26.33,35.5,25.83,9.170000000000002,budget,high margin
P1158,brand b yet,personal care,brand b,175.62,275.48,36.25,99.86000000000001,mid Range,high margin
P1159,brand a open,home & kitchen,brand d,194.07,308.05,37.0,113.98000000000002,mid Range,high margin
P1160,brand b yes,personal care,brand c,86.93,153.34,43.31,66.41,mid Range,high margin
P1161,brand a cost,home & kitchen,brand b,17.28,32.57,46.95,15.29,budget,high margin
P1162,brand b put,home & kitchen,brand d,117.85,199.19,40.84,81.34,mid Range,high margin
P1163,brand c sport,personal care,brand d,94.31,151.89,37.91,57.579999999999984,mid Range,high margin
P1164,brand c already,apparel,brand c,49.22,70.62,30.3,21.400000000000006,budget,high margin
P1165,brand c surface,electronics,brand b,73.86,111.55,33.79,37.69,mid Range,high margin
P1166,brand b not,apparel,brand c,40.54,50.99,20.49,10.450000000000003,budget,medium margin
P1167,brand b least,apparel,brand b,27.8,55.44,49.86,27.639999999999997,budget,high margin
P1168,brand b series,personal care,brand c,77.09,99.03,22.15,21.939999999999998,budget,medium margin
P1169,brand a phone,home & kitchen,brand c,33.85,50.9,33.5,17.049999999999997,budget,high margin
P1170,brand b science,home & kitchen,brand a,184.48,270.1,31.7,85.62000000000003,mid Range,high margin
P1171,brand d tax,apparel,brand d,185.92,230.62,19.38,44.70000000000002,mid Range,medium margin
P1172,brand c break,home & kitchen,unknown,179.72,354.52,49.31,174.79999999999998,mid Range,high margin
P1173,brand b each,personal care,brand c,139.38,245.1,43.13,105.72,mid Range,high margin
P1174,brand a road,apparel,brand a,65.08,95.11,31.57,30.03,budget,high margin
P1175,brand b him,personal care,brand c,23.03,26.47,13.0,3.4399999999999977,budget,medium margin
P1176,brand b young,apparel,brand c,43.16,50.72,14.91,7.560000000000002,budget,medium margin
P1177,brand d together,electronics,brand d,42.92,59.49,27.85,16.57,budget,high margin
P1178,brand a record,home & kitchen,unknown,33.85,63.25,46.48,29.4,budget,high margin
P1179,brand c movement,personal care,brand c,7.38,10.41,29.11,3.0300000000000002,budget,high margin
P1180,brand c agency,personal care,brand a,47.06,89.37,47.34,42.31,budget,high margin
P1181,brand d certain,personal care,brand c,36.94,64.84,43.03,27.900000000000006,budget,high margin
P1182,brand d measure,personal care,brand b,167.92,275.08,38.96,107.16,mid Range,high margin
P1183,brand b analysis,apparel,brand c,97.55,183.47,46.83,85.92,mid Range,high margin
P1184,brand c pressure,electronics,brand d,22.25,32.67,31.89,10.420000000000002,budget,high margin
P1185,brand c hold,personal care,brand b,113.38,197.19,42.5,83.81,mid Range,high margin
P1186,brand b activity,apparel,brand b,167.3,227.61,26.5,60.31,mid Range,high margin
P1187,brand d from,electronics,brand c,167.74,230.39,27.19,62.64999999999998,mid Range,high margin
P1188,brand d before,apparel,brand a,159.29,197.3,19.27,38.01000000000002,mid Range,medium margin
P1189,brand c cost,personal care,brand a,132.49,252.18,47.46,119.69,mid Range,high margin
P1190,brand d no,apparel,brand d,181.82,305.51,40.49,123.69,mid Range,high margin
P1191,brand a ability,electronics,brand c,101.14,199.61,49.33,98.47000000000001,mid Range,high margin
P1192,brand c tend,personal care,brand d,174.33,290.29,39.95,115.96000000000001,mid Range,high margin
P1193,brand d tax,electronics,brand c,104.94,169.77,38.19,64.83000000000001,mid Range,high margin
P1194,brand c something,apparel,brand a,33.5,50.75,33.99,17.25,budget,high margin
P1195,brand b challenge,home & kitchen,brand b,15.31,21.82,29.84,6.51,budget,high margin
P1196,brand c better,electronics,brand c,61.87,103.64,40.3,41.77,mid Range,high margin
P1197,brand a own,apparel,brand b,154.11,252.57,38.98,98.45999999999998,mid Range,high margin
P1198,brand b your,home & kitchen,brand c,166.23,285.33,41.74,119.1,mid Range,high margin
P1199,brand c door,home & kitchen,brand c,23.69,38.43,38.36,14.739999999999998,budget,high margin
